scenario,nstage1,n_resp1,stage1_time,prob_pos,decision,fa_n,fa_time,fa_p,event,hr,lower95,upper95,median_surv_1,median_surv_2
1,60,15,19.524954155533663,0.5392402738114812,Expansion,120,71.9770646143,0.3172361324414591,88,0.90352062084147,0.5945926403805617,1.3729559648825471,8.149757093467992,10.137114131106854
1,60,14,20.958286645214354,0.4216548127032631,Expansion,120,67.6501817276,0.7039390149168603,88,1.1212998870500512,0.7374431213696231,1.7049632714226162,9.03266488089416,7.4040094606819205
1,60,12,25.533498624436064,0.2105638918307941,Expansion,120,68.8324759481,0.8391108853616605,88,1.2362986938845344,0.8120034637735822,1.882300419505097,10.59762522124232,7.297219268809753
1,60,14,19.07016322043081,0.4216548127032631,Expansion,120,63.984240052,0.06750063862285825,88,0.7268686610046181,0.4775556983566358,1.1063380714935718,6.053111274077427,9.224007002416519
1,60,17,19.168101259837613,0.7513552232616026,Expansion,120,63.3560540273,0.23519361338512265,88,0.856531603393698,0.5622797081627116,1.3047712321140317,10.177685921333982,9.553927106540927
1,60,15,22.72960790463528,0.5392402738114812,Expansion,120,70.3659882447,0.6469599715624481,88,1.0838105759478929,0.7132604170680742,1.6468674504117256,8.082133808120473,6.175094249711938
1,60,12,20.852808435767304,0.2105638918307941,Expansion,120,65.5631736202,0.6418846666295392,88,1.0812260242330465,0.7095727675934419,1.6475402789818185,10.471588056485187,7.639077178013565
1,60,18,21.589213468434345,0.8323713497876907,Expansion,120,66.2540931889,0.5121622133059279,88,1.0065462155844784,0.6617300580811436,1.5310401450483921,7.647684370690892,6.415548112011912
1,60,15,17.583007915541685,0.5392402738114812,Expansion,120,65.3225225908,0.6911469897624765,88,1.1123178115734278,0.732157293341135,1.6898703669226793,11.930912330816964,9.31788242084283
1,60,11,30.623823847644566,0.1321586926495917,Expansion,120,72.2629829564,0.6190404705075334,88,1.0668539652253208,0.7018634533445992,1.6216507323372067,7.930611643981868,7.393270632639545
1,60,20,21.814657465084387,0.9362709787185161,Success,,,,,,,,,
1,60,15,18.165385146796567,0.5392402738114812,Expansion,120,71.2202287521,0.9558090612048992,88,1.4445491799245302,0.9440696630057684,2.210347832358938,11.037727925993615,8.671303976592773
1,60,13,20.149897225012648,0.30907298823794616,Expansion,120,70.0609247574,0.5453131269827682,88,1.0246307676877506,0.6739188069027017,1.5578556338522924,9.960590850283946,6.3338590998722735
1,60,18,20.897517684990568,0.8323713497876907,Expansion,120,65.1287286751,0.4399854874827206,88,0.9682471285546046,0.6369249464845629,1.4719198975148935,6.697724065940047,6.772869510145145
